damnlildaddy	1	1	3	12	2	-19	1	101	1.72277	77	0.0111524	0.0911196	79	1	149210	149210
MileysPregnant	1	1	3	14	3	-19	1	124	0.0806452	2	0	0	3	0	0	0
outsidediddysparty	5	5	6	18	3	-3	2	97	0.804124	13	0.0333333	0.0122918	32	2	12457	19153
youreafreak	2	2	4	11	4	-19	2	150	1.30667	41	0.0348837	0.0926601	71	1	5662	5662
celebrityperfume	2	2	3	16	2	-22	1	34	0.0588235	1	0	0	2	0	0	0
myprblmis	1	1	2	9	3	-5	1	134	0.58209	24	0	0	35	2	38097	44842
CadeMeusFollowers	2	2	4	17	3	-19	1	90	1.55556	50	0.0235849	0.108971	58	2	20558	28306
GoBrasil	1	1	2	8	2	-14	1	100	1.16	44	0.0153531	0.0720529	50	1	20558	20558
unverifiedlilduval	1	1	2	18	2	-19	1	99	0.10101	3	0	0	4	2	53268	65725
mechanicaldummies	1	1	4	17	2	-15	1	59	0.271186	5	0.1875	0.0242938	7	0	0	0
DUDEBITCH	1	1	3	9	2	-21	1	75	0.0266667	1	0	0	2	2	4277	8422
NYMarriageDebate	4	6	7	16	3	-7	4	107	1.02804	9	0.298507	0.0767764	36	2	7042	11126
peteandinvisiblechildren	13	26	33	24	3	-8	20	64	0.25	3	0	0	4	0	0	0
graffitionracks	2	2	4	15	2	-6	2	44	0.181818	3	0.6	0.0530303	4	0	0	0
cowokitu	3	3	5	8	2	-9	3	60	0.7	5	0.488372	0.0833333	8	0	0	0
HAPPYBDAYJIMMYURINE	17	17	19	19	4	-15	16	70	1.17143	11	0.20979	0.131892	28	0	0	0
AdamsEve	2	2	4	8	2	-19	2	65	0.707692	8	0.333333	0.0915385	16	0	0	0
Eunãosabiadenada2019	1	1	3	20	3	-11	1	111	0	0	0	0	0	0	0	0
thatsafrican	2	2	4	12	3	-1	1	68	1.35294	23	0.0882353	0.0816051	31	1	58263	58263
hirstisacock	1	1	2	12	4	-8	1	160	2.1	100	0.0266688	0.253295	118	2	57408	71210
DemiandJBinBRAZIL	2	2	3	17	3	-6	1	45	0.133333	1	0	0	2	0	0	0
AN22	3	21	41	4	1	-12	29	270	6.19259	127	0.22561	0.2713	199	1	5681	5681
Mexicoquequiero	1	1	3	15	3	-15	1	80	0.5	9	0.0555556	0.00868056	18	0	0	0
blogtepegoas7	1	1	3	13	3	-2	1	48	0.0833333	1	0	0	2	0	0	0
signedtoyoungmoney,	3	3	4	19	4	-19	2	60	0.2	3	0	0	4	1	4354	4354
CallCongress	1	1	23	12	2	-10	16	105	1.10476	56	0.00194301	0.0127046	58	2	1882889	1903447
ScottGuAnnouncement	2	2	4	19	3	-20	1	42	1.66667	17	0.110526	0.167264	23	0	0	0
ShadowComplex%	23	23	25	14	2	-11	23	112	2.73214	45	0.170639	0.18092	79	0	0	0
FINDBOB!	1	1	2	8	2	-23	1	164	0.219512	4	0.352941	0.0162602	6	0	0	0
nkotbDecember20Boston	1	1	2	21	4	-14	1	82	3.68293	80	0.07787	0.429629	81	1	54541	54541
musicfacts	4	4	5	10	2	-3	1	49	1.87755	45	0.00302419	0.0408369	46	1	1844499	1844499
deepdowninside.I	1	1	2	16	4	-14	1	41	0	0	0	0	1	0	0	0
feellikeimback	1	1	5	14	5	-2	1	60	0.533333	15	0	0	16	1	154348	154348
in1998	3	4	5	6	2	-6	3	63	0.698413	7	0.0833333	0.0238095	17	0	0	0
indiemoviecliche	1	1	2	16	3	-4	1	108	0.0555556	1	0	0	2	1	14976	14976
au_official2009	60	60	61	15	2	-1	60	123	0.520325	7	0.0869565	0.0234224	24	0	0	0
KeepPaula	13	32	36	9	2	-13	23	121	1.65289	15	0.460465	0.153379	27	1	4395	4395
BrazilsupportsJonasB	3	5	9	20	4	-13	3	101	0.772277	11	0.116505	0.0533453	30	0	0	0
cantlivewithout%	17	37	41	16	3	-17	28	119	0.218487	13	0	0	14	1	570771	570771
prettyhatemachine	26	27	29	17	3	-22	26	130	1.41538	30	0.153061	0.0650949	60	1	31640	31640
BrazilcongratsJoe	3	4	5	17	3	-1	3	57	0.350877	5	0	0	10	0	0	0
lameclaimstofame	4	5	6	16	4	-16	4	106	0.679245	5	0.125	0.0220126	22	0	0	0
SBYtegasataumundur	2	2	3	18	4	-19	1	42	0	0	0	0	1	0	0	0
ochocincoapp	1	1	2	12	2	-5	1	75	0.533333	18	0	0	19	1	60822	60822
cthagodgotfired	1	1	2	15	3	-7	1	100	1.18	35	0.0606061	0.127762	44	4	53268	84064
FvsB	1	1	2	4	2	-5	1	96	0.0625	1	0	0	2	0	0	0
tvtbtw	4	4	5	6	2	-11	4	90	1.17778	10	0.128342	0.0664198	36	0	0	0
damesanta	3	3	6	9	2	-24	3	78	0.25641	5	0.142857	0.0153846	9	0	0	0
MaddenLaunch	6	6	7	12	2	-15	6	102	3.90196	76	0.143058	0.400178	83	1	6893	6893
perezzies!	2	2	3	10	1	-7	1	41	0	0	0	0	1	0	0	0
Ebuyer355	1	1	3	9	2	-8	1	81	0.123457	2	1	0.037037	3	0	0	0
admitit,	2	3	5	8	2	-17	2	58	0	0	0	0	1	0	0	0
HurricaneJONAS	2	2	3	14	2	-20	1	35	0.857143	14	0	0	15	0	0	0
NickJGrammy	9	9	10	11	3	-15	9	64	0.40625	4	0.1875	0.0338542	7	0	0	0
shesprobablynotwifey	6	7	8	20	5	-7	1	41	1.41463	18	0.0677966	0.135438	23	1	6195	6195
unlikelyindianbooks	1	1	4	19	3	-10	1	70	2.6	17	0.269231	0.179939	44	0	0	0
CNNfail%	17	18	19	8	2	-21	17	119	1.29412	48	0.0174274	0.0274007	65	7	1210996	1263446
liesdiddytell	3	3	5	13	4	-23	3	64	1.28125	14	0.130435	0.0920158	29	4	6696	21838
CheerUpTaec	22	22	23	11	3	-20	22	45	0.0888889	1	0	0	2	0	0	0
Ebuyer763	1	1	3	9	2	-5	1	85	0.282353	5	0.375	0.0494118	6	0	0	0
euteamomcfly	4	5	7	12	4	-8	4	84	0.714286	14	0.0902256	0.0366344	22	0	0	0
givingandgetting	1	1	144	16	3	-12	1	46	0.913043	18	0.0189873	0.0291276	21	1	14288	14288
jonnytv-2	2	3	4	9	2	-13	2	72	0.5	7	0	0	10	0	0	0
smwave	11	11	12	6	2	-3	11	130	0.0307692	1	0	0	2	0	0	0
FilmAnatomy	1	1	3	11	2	-9	1	76	3.63158	33	0.213777	0.253982	62	0	0	0
rushlimbaughdopefiend	1	1	2	21	4	-13	1	70	1.85714	44	0.0139147	0.0956556	61	2	24919	29639
SouljaBoyCameUp	1	1	3	15	4	-3	1	37	0	0	0	0	1	0	0	0
urdoing2much	3	3	4	12	5	-6	1	25	0	0	0	0	1	0	0	0
CHUPA%	1	1	2	6	1	-2	1	63	0.190476	2	0	0	3	2	5222	9223
HappyBDayBritney	23	23	25	16	3	-4	23	42	0.333333	3	0	0	8	1	38748	38748
secretturnoff	3	3	6	13	3	-24	3	28	0	0	0	0	1	0	0	0
youknowyoureagolddiggerif...	1	1	3	28	8	-21	1	56	0.214286	5	0	0	6	1	12774	12774
youhaveanicebody	2	2	5	16	5	-2	2	71	0.028169	1	0	0	2	0	0	0
chrisjerichoisbetterthanchucknorris	5	6	7	35	6	-13	5	67	2	61	0.0113759	0.114477	62	1	29015	29015
imaHarujukuBarbie	1	1	2	17	4	-1	1	70	1.8	62	0	0	64	1	127300	127300
sharesams	25	25	26	9	1	-14	25	66	4.33333	25	0.413084	0.234286	39	4	13380	33316
TwitterFail	99	99	100	11	2	-13	99	128	0.546875	9	0.180723	0.0448785	19	2	6375	10711
vanusacantanacopa2010	1	1	2	21	4	-15	1	79	1.24051	47	0	0	48	1	132754	132754
Ebuyer549	1	1	3	9	2	-13	1	80	0.25	3	0.5	0.0291667	4	0	0	0
happybdayholdontight	1	1	2	20	5	-13	16	99	1.71717	46	0.0406654	0.236273	61	2	45494	64177
SMPwedding	22	25	46	10	2	-2	34	134	0.895522	39	0.0222497	0.0461846	51	1	11720	11720
YSR	13	15	33	3	2	-14	21	110	1.65455	17	0.253898	0.159716	48	1	4866	4866
twitt10tahunlagi	4	4	5	16	3	-9	4	44	0.409091	3	0.375	0.0530303	6	0	0	0
wejustcantbetogether	2	2	3	20	5	-19	1	43	0.930233	6	0.0833333	0.0348837	20	1	6696	6696
weniwaslittle	2	3	5	13	4	-19	2	28	0.142857	1	0	0	2	0	0	0
SouljaBoyinLondon	1	1	4	17	4	-6	1	30	0	0	0	0	1	0	0	0
federicodecueca	1	1	2	15	3	-4	1	46	0.0434783	1	0	0	2	0	0	0
mcflybr2010	1	1	2	11	2	-3	1	43	0.186047	1	0	0	2	0	0	0
iloveignreaders!	4	5	6	16	4	-22	4	53	1.39623	35	0	0	37	1	29582	29582
inappropriatehalloweencostumes	1	1	2	30	3	-3	1	72	0.0277778	1	0	0	2	0	0	0
hassmartin	2	2	4	10	2	-4	2	86	0.767442	6	0	0	27	0	0	0
unabuenanovia	6	6	7	13	2	-2	6	66	0.212121	3	0.428571	0.0353535	4	0	0	0
fabteeth	2	2	3	8	2	-17	2	46	0.391304	3	0.375	0.0507246	5	0	0	0
foramilliondollars.	2	2	3	19	4	-21	2	57	0.105263	1	0	0	2	2	5129	9182
miamigirls	3	3	4	10	2	-2	3	46	1.43478	7	0.241379	0.131366	24	0	0	0
tuiteiumfilme	2	2	3	13	2	-15	2	89	1.01124	18	0.0700935	0.0769993	35	2	7500	14680
savestephen	1	1	2	11	2	-6	1	66	0.30303	4	0	0	5	0	0	0
shareJobHistory	2	2	3	15	3	-18	1	42	4.85714	17	0.364662	0.338575	33	2	5920	9956
springsteensingwithdanny	10	10	12	24	4	-1	10	77	0.519481	5	0.272727	0.0441558	15	0	0	0
YOU2OLD	3	3	5	7	3	-19	1	37	0.324324	2	0	0	4	0	0	0
HappyBirthdayNickJBrasil	2	3	4	24	4	-2	2	53	0.0377358	1	0	0	2	0	0	0
tt09f	9	9	10	5	2	-20	9	73	1.69863	13	0.212838	0.12077	34	1	33841	33841
disneymarvel	2	2	4	12	2	-8	2	110	1.27273	16	0.242647	0.0947619	30	1	4115	4115
siteivetesangalo	1	1	2	16	4	-3	1	25	0.08	1	0	0	2	0	0	0
beatlesporn	17	17	19	11	2	-18	14	123	1.6748	19	0.191199	0.155255	59	4	37142	59865
dnbconfessions	2	2	3	14	2	-3	2	94	5.21277	37	0.326704	0.284815	69	0	0	0
weargreen	2	2	6	9	2	-3	2	51	0.627451	5	0.142857	0.0281046	8	3	19199	52073
BrazilWantsDDLovato%	1	1	2	20	4	-5	1	56	0.857143	18	0	0	24	0	0	0
hankvideo	1	1	2	9	2	-14	1	69	0.057971	1	0	0	2	0	0	0
nickandmileybelongtogether	1	1	2	26	5	-5	1	48	0.25	1	0	0	2	0	0	0
VMB2009	20	20	21	7	2	-15	20	125	3.328	54	0.197432	0.250679	89	7	44915	150511
NSWspill	23	23	24	8	2	-4	23	101	4.67327	28	0.357447	0.229747	68	2	5241	9621
anybodyseen	1	1	3	11	2	-1	1	1101	1.14986	407	0.00238055	0.0591453	508	2	154348	167853
songthatmademecry	2	2	3	17	5	-23	1	348	0.0689655	3	0.666667	0.00957854	4	0	0	0
youknowurahoeif	3	3	5	15	7	-11	2	106	0.169811	3	0	0	4	2	12774	19451
filmbuatmewek	4	4	6	13	3	-10	1	50	0.36	4	0	0	7	1	9559	9559
SouljaBoyMixtape	13	26	35	16	4	-1	22	50	0.8	20	0	0	21	1	1241331	1241331
johnhughesquotes	7	7	9	16	3	-2	7	377	1.52785	254	0.00102526	0.0401927	264	3	1668193	1677341
howdareu	2	3	5	8	3	-2	1	51	1.09804	6	0.263158	0.0673203	15	0	0	0
meteorwatch	7	171	184	11	3	-12	163	480	6.0875	123	0.280851	0.231174	346	14	270567	513049
Tehran,	55	67	79	7	1	-17	63	159	2.37736	36	0.113881	0.145956	101	13	27308	122351
songsyoudontwannahearinjail	2	3	5	27	7	-23	1	22	0	0	0	0	1	0	0	0
WeAreHereForYouJoe	3	3	5	18	6	-10	2	120	1	8	0.183673	0.0536111	35	0	0	0
nickjonassideboob	2	2	12	17	3	-24	1	81	0.0740741	2	1	0.037037	3	0	0	0
davidcookthealbum	13	13	26	17	3	-1	18	78	2.02564	17	0.256809	0.165662	37	0	0	0
MAGICADAPRI	3	4	5	11	2	-6	1	135	0.162963	2	0	0	5	0	0	0
BrazilmissesJonas	2	2	3	17	3	-15	1	74	0.297297	5	0	0	8	0	0	0
janjijoko	3	3	4	9	2	-5	1	56	0.571429	5	0	0	11	1	4821	4821
supportmac	2	3	4	10	2	-14	2	120	0.75	11	0.246575	0.0702164	28	0	0	0
findJoescamera	3	3	6	14	3	-13	1	96	0.375	11	0.1	0.0420455	13	0	0	0
swagmustdie	1	1	4	11	3	-1	1	93	0.0430108	2	0	0	3	0	0	0
HappyBirthdayJohnO	4	4	5	18	3	-17	3	90	1.24444	19	0.0797342	0.0914485	43	0	0	0
vanusa2016	24	24	25	10	2	-7	24	134	0.865672	53	0.0021692	0.0149308	57	1	104039	104039
BCAwareness	13	16	27	11	2	-1	14	186	1.73118	19	0.169184	0.0963903	77	3	12049	25270
Tanuke!	3	5	7	7	1	-5	3	54	0.0740741	1	0	0	2	0	0	0
gokeyisadouche	2	2	4	14	4	-21	2	154	2.36364	26	0.280353	0.142295	80	3	133923	143349
OchoCincoOnUstream	1	1	2	18	4	-1	1	77	0	0	0	0	1	2	10069	17195
britbdaybook	1	1	2	12	2	-1	1	110	0.0363636	1	0	0	2	0	0	0
happybdaytop	23	23	25	12	3	-3	23	49	0.244898	3	0	0	4	0	0	0
opacineaqui	3	3	4	11	2	-2	1	29	1.10345	16	0	0	17	1	13538	13538
ChickRocker!	1	1	2	12	2	-8	1	119	0.0168067	1	0	0	2	0	0	0
UglyCelebs	1	1	2	10	2	-24	1	83	1.80723	12	0.114943	0.11399	47	0	0	0
bunnytalk	2	2	3	9	2	-24	1	40	0.05	1	0	0	2	0	0	0
THEBAY	3	3	5	6	2	-4	3	98	3.34694	18	0.251866	0.241565	74	1	6683	6683
whathappens	3	3	4	11	2	-17	3	86	0.767442	5	0.367347	0.0906977	16	0	0	0
quotesIjustmadeup	1	1	2	17	5	-6	1	108	1.75926	90	0.00298954	0.0740833	92	1	867976	867976
disneybuysmarvel	2	3	8	16	3	-8	2	74	1	8	0.176471	0.0806628	24	0	0	0
Ebuyer652	1	1	3	9	2	-9	1	71	0.338028	3	0.5	0.0328638	4	0	0	0
